"[-0.29999999999999999, 0.15200000000000002, 1449]","[-0.29999999999999999, 0.15200000000000002, 1465]","[-0.29999999999999999, 0.15200000000000002, 1483]","[-0.29999999999999999, 0.15200000000000002, 1499]","[-0.29999999999999999, 0.15200000000000002, 1515]","[-0.29999999999999999, 0.15200000000000002, 1532]","[-0.29999999999999999, 0.15200000000000002, 1549]","[-0.29999999999999999, 0.15200000000000002, 1566]","[-0.29599999999999999, 0.15200000000000002, 1582]","[-0.29199999999999998, 0.15200000000000002, 1599]","[-0.28399999999999997, 0.14800000000000002, 1616]","[-0.26800000000000002, 0.14400000000000002, 1632]","[-0.248, 0.14000000000000001, 1650]","[-0.216, 0.14000000000000001, 1665]","[-0.188, 0.14000000000000001, 1682]","[-0.16400000000000001, 0.14000000000000001, 1699]","[-0.14399999999999999, 0.14000000000000001, 1716]","[-0.11600000000000001, 0.14000000000000001, 1732]","[-0.10000000000000001, 0.14000000000000001, 1748]","[-0.080000000000000002, 0.14400000000000002, 1766]","[-0.064000000000000001, 0.14400000000000002, 1782]","[-0.035999999999999997, 0.14800000000000002, 1799]","[-0.024, 0.14800000000000002, 1816]","[-0.0080000000000000002, 0.14800000000000002, 1832]","[0.0, 0.15200000000000002, 1849]","[0.0080000000000000002, 0.15200000000000002, 1865]","[0.016, 0.15200000000000002, 1882]","[0.02, 0.15200000000000002, 1898]","[0.02, 0.15200000000000002, 1916]","[0.02, 0.15200000000000002, 1932]","[0.02, 0.15200000000000002, 1950]","[0.02, 0.15200000000000002, 1966]","[0.02, 0.15200000000000002, 1983]","[0.02, 0.15200000000000002, 2000]","[0.02, 0.15200000000000002, 2016]"
"[-0.156, 0.13600000000000001, 3033]","[-0.156, 0.13200000000000001, 3065]","[-0.156, 0.13200000000000001, 3084]","[-0.152, 0.13200000000000001, 3100]","[-0.152, 0.13200000000000001, 3117]","[-0.152, 0.13200000000000001, 3133]","[-0.152, 0.13200000000000001, 3150]","[-0.152, 0.13200000000000001, 3167]","[-0.152, 0.13200000000000001, 3183]","[-0.152, 0.13200000000000001, 3200]","[-0.152, 0.13200000000000001, 3217]","[-0.152, 0.13200000000000001, 3234]","[-0.152, 0.128, 3250]","[-0.152, 0.12, 3267]","[-0.152, 0.10799999999999998, 3283]","[-0.16, 0.075999999999999956, 3300]","[-0.16800000000000001, 0.052000000000000046, 3317]","[-0.17999999999999999, 0.028000000000000025, 3334]","[-0.192, -0.0040000000000000036, 3350]","[-0.20000000000000001, -0.012000000000000011, 3368]","[-0.21199999999999999, -0.040000000000000036, 3384]","[-0.224, -0.05600000000000005, 3400]","[-0.23200000000000001, -0.076000000000000068, 3417]","[-0.23599999999999999, -0.088000000000000078, 3433]","[-0.24399999999999999, -0.10000000000000009, 3450]","[-0.248, -0.1080000000000001, 3467]","[-0.25600000000000001, -0.1160000000000001, 3484]","[-0.25600000000000001, -0.12400000000000011, 3501]","[-0.26000000000000001, -0.12799999999999989, 3517]","[-0.26400000000000001, -0.12799999999999989, 3533]","[-0.26400000000000001, -0.1319999999999999, 3551]","[-0.26400000000000001, -0.1359999999999999, 3567]","[-0.26800000000000002, -0.1359999999999999, 3584]","[-0.26800000000000002, -0.1399999999999999, 3600]","[-0.26800000000000002, -0.1399999999999999, 3617]","[-0.26800000000000002, -0.1399999999999999, 3634]","[-0.26800000000000002, -0.1399999999999999, 3650]","[-0.26800000000000002, -0.1399999999999999, 3666]","[-0.26800000000000002, -0.1399999999999999, 3684]","[-0.26800000000000002, -0.1399999999999999, 3701]","[-0.26000000000000001, -0.14399999999999991, 3731]","[-0.224, -0.15999999999999992, 3750]","[-0.20799999999999999, -0.16399999999999992, 3768]","[-0.184, -0.16799999999999993, 3784]","[-0.16800000000000001, -0.16799999999999993, 3816]","[-0.128, -0.16799999999999993, 3833]","[-0.108, -0.16799999999999993, 3850]","[-0.080000000000000002, -0.16799999999999993, 3867]","[-0.059999999999999998, -0.16799999999999993, 3884]","[-0.035999999999999997, -0.17199999999999993, 3900]","[-0.012, -0.17599999999999993, 3918]","[0.024, -0.18399999999999994, 3934]","[0.043999999999999997, -0.18799999999999994, 3951]","[0.059999999999999998, -0.19199999999999995, 3968]","[0.080000000000000002, -0.19199999999999995, 3984]","[0.087999999999999995, -0.19599999999999995, 4001]","[0.096000000000000002, -0.19999999999999996, 4018]","[0.104, -0.19999999999999996, 4048]","[0.124, -0.20799999999999996, 4082]","[0.13200000000000001, -0.21199999999999997, 4115]","[0.14000000000000001, -0.21599999999999997, 4149]","[0.14399999999999999, -0.21599999999999997, 4181]","[0.14399999999999999, -0.21999999999999997, 4215]","[0.14399999999999999, -0.21999999999999997, 4248]","[0.14799999999999999, -0.21999999999999997, 4281]","[0.14799999999999999, -0.21999999999999997, 4315]","[0.14799999999999999, -0.21999999999999997, 4348]","[0.14799999999999999, -0.21999999999999997, 4382]","[0.14799999999999999, -0.21999999999999997, 4416]","[0.14799999999999999, -0.21999999999999997, 4449]","[0.14799999999999999, -0.21999999999999997, 4482]","[0.14799999999999999, -0.21999999999999997, 4515]","[0.14799999999999999, -0.21999999999999997, 4548]","[0.14799999999999999, -0.21999999999999997, 4581]","[0.14799999999999999, -0.21999999999999997, 4615]","[0.14799999999999999, -0.21999999999999997, 4635]","[0.14799999999999999, -0.21999999999999997, 4665]","[0.152, -0.21999999999999997, 4698]","[0.16, -0.21999999999999997, 4732]","[0.16400000000000001, -0.22399999999999998, 4765]","[0.17199999999999999, -0.22799999999999998, 4834]","[0.17999999999999999, -0.23199999999999998, 4865]","[0.188, -0.23599999999999999, 4898]","[0.19600000000000001, -0.23599999999999999, 4932]","[0.20000000000000001, -0.23999999999999999, 4965]","[0.20000000000000001, -0.23999999999999999, 4998]","[0.20000000000000001, -0.23999999999999999, 5032]","[0.20000000000000001, -0.23999999999999999, 5065]","[0.20000000000000001, -0.23999999999999999, 5098]","[0.20000000000000001, -0.23999999999999999, 5131]","[0.20000000000000001, -0.23999999999999999, 5152]","[0.20000000000000001, -0.23999999999999999, 5181]","[0.20000000000000001, -0.23999999999999999, 5215]","[0.20000000000000001, -0.23999999999999999, 5236]","[0.20000000000000001, -0.23999999999999999, 5265]","[0.20000000000000001, -0.23999999999999999, 5299]","[0.20000000000000001, -0.23999999999999999, 5319]","[0.20000000000000001, -0.23999999999999999, 5348]","[0.20000000000000001, -0.23999999999999999, 5382]","[0.20000000000000001, -0.23999999999999999, 5415]","[0.20000000000000001, -0.23999999999999999, 5436]","[0.20000000000000001, -0.23999999999999999, 5465]","[0.20000000000000001, -0.23999999999999999, 5498]","[0.20000000000000001, -0.23999999999999999, 5532]","[0.20000000000000001, -0.23999999999999999, 5566]","[0.20000000000000001, -0.23999999999999999, 5598]","[0.20000000000000001, -0.23999999999999999, 5632]","[0.20000000000000001, -0.23599999999999999, 5665]","[0.20000000000000001, -0.23199999999999998, 5699]"
"[0.248, 0.16400000000000003, 6898]","[0.248, 0.17200000000000004, 6949]","[0.248, 0.17200000000000004, 6970]","[0.24399999999999999, 0.17200000000000004, 6987]","[0.24399999999999999, 0.17200000000000004, 7003]","[0.24399999999999999, 0.17200000000000004, 7020]","[0.24399999999999999, 0.17200000000000004, 7036]","[0.24399999999999999, 0.17200000000000004, 7053]","[0.24399999999999999, 0.17600000000000005, 7070]","[0.24399999999999999, 0.17600000000000005, 7087]","[0.24399999999999999, 0.17600000000000005, 7103]","[0.24399999999999999, 0.17600000000000005, 7119]","[0.24399999999999999, 0.17600000000000005, 7137]","[0.24399999999999999, 0.17600000000000005, 7153]","[0.24399999999999999, 0.17600000000000005, 7170]","[0.24399999999999999, 0.17600000000000005, 7186]","[0.24399999999999999, 0.17600000000000005, 7204]","[0.24399999999999999, 0.17600000000000005, 7221]","[0.24399999999999999, 0.16800000000000004, 7237]","[0.24399999999999999, 0.16000000000000003, 7253]","[0.24399999999999999, 0.14400000000000002, 7271]","[0.24399999999999999, 0.128, 7287]","[0.23999999999999999, 0.10399999999999998, 7304]","[0.23999999999999999, 0.075999999999999956, 7320]","[0.23599999999999999, 0.05600000000000005, 7336]","[0.23599999999999999, 0.032000000000000028, 7353]","[0.23200000000000001, 0.024000000000000021, 7370]","[0.23200000000000001, 0.0, 7388]","[0.23200000000000001, -0.016000000000000014, 7404]","[0.22800000000000001, -0.032000000000000028, 7421]","[0.22800000000000001, -0.048000000000000043, 7437]","[0.224, -0.072000000000000064, 7454]","[0.22, -0.084000000000000075, 7470]","[0.216, -0.10000000000000009, 7486]","[0.216, -0.1120000000000001, 7504]","[0.21199999999999999, -0.1319999999999999, 7532]","[0.21199999999999999, -0.15599999999999992, 7554]","[0.21199999999999999, -0.16399999999999992, 7571]","[0.21199999999999999, -0.17599999999999993, 7586]","[0.21199999999999999, -0.19199999999999995, 7604]","[0.21199999999999999, -0.20399999999999996, 7621]","[0.21199999999999999, -0.21599999999999997, 7637]","[0.21199999999999999, -0.22399999999999998, 7654]","[0.216, -0.23199999999999998, 7670]","[0.216, -0.23199999999999998, 7699]","[0.216, -0.23999999999999999, 7721]","[0.22, -0.23999999999999999, 7737]","[0.22, -0.23999999999999999, 7754]","[0.22, -0.23999999999999999, 7770]","[0.22, -0.23999999999999999, 7787]","[0.22, -0.23999999999999999, 7805]","[0.22, -0.23999999999999999, 7837]","[0.22, -0.23599999999999999, 7865]"
"[0.224, 0.083999999999999964, 8555]","[0.224, 0.083999999999999964, 8616]","[0.224, 0.083999999999999964, 8638]","[0.224, 0.083999999999999964, 8655]","[0.224, 0.083999999999999964, 8671]","[0.224, 0.083999999999999964, 8688]","[0.224, 0.083999999999999964, 8705]","[0.224, 0.083999999999999964, 8721]","[0.216, 0.087999999999999967, 8738]","[0.20799999999999999, 0.083999999999999964, 8754]","[0.20399999999999999, 0.07999999999999996, 8772]","[0.19600000000000001, 0.071999999999999953, 8788]","[0.184, 0.060000000000000053, 8804]","[0.16400000000000001, 0.044000000000000039, 8822]","[0.152, 0.032000000000000028, 8839]","[0.14000000000000001, 0.024000000000000021, 8854]","[0.128, 0.012000000000000011, 8872]","[0.112, 0.0, 8888]","[0.10000000000000001, -0.012000000000000011, 8905]","[0.087999999999999995, -0.024000000000000021, 8921]","[0.080000000000000002, -0.032000000000000028, 8939]","[0.064000000000000001, -0.048000000000000043, 8954]","[0.051999999999999998, -0.064000000000000057, 8972]","[0.043999999999999997, -0.076000000000000068, 8988]","[0.035999999999999997, -0.084000000000000075, 9005]","[0.032000000000000001, -0.092000000000000082, 9022]","[0.02, -0.1080000000000001, 9038]","[0.016, -0.12000000000000011, 9054]","[0.0080000000000000002, -0.1399999999999999, 9071]","[0.0080000000000000002, -0.14799999999999991, 9088]","[0.0040000000000000001, -0.14799999999999991, 9105]","[0.0040000000000000001, -0.15199999999999991, 9121]","[0.0040000000000000001, -0.15199999999999991, 9139]","[0.0040000000000000001, -0.15199999999999991, 9154]","[0.0040000000000000001, -0.15199999999999991, 9172]","[0.0040000000000000001, -0.15199999999999991, 9189]","[0.0040000000000000001, -0.15199999999999991, 9205]","[0.0040000000000000001, -0.15199999999999991, 9221]","[0.0040000000000000001, -0.15199999999999991, 9238]","[0.0040000000000000001, -0.15199999999999991, 9255]","[0.0040000000000000001, -0.15199999999999991, 9282]","[0.0040000000000000001, -0.14399999999999991, 9305]","[0.028000000000000001, -0.1160000000000001, 9322]"
